temp,humidity,pressure,slot,target
28.4,82.8,1005.6,1,6
26.9,90.8,1002.6,1,45
29.1,80.3,1004.7,1,49
29,81.3,1000.9,1,19
28.4,82.8,996.6,1,3
28.1,85.7,1003,1,37
29.2,77.2,1007.7,1,2
29.1,74.1,1010.1,1,16
28.7,75.6,1008.6,1,37
24.4,76.2,1007.8,1,56
26.8,74.1,1008.1,1,50
29.3,64.8,1010.1,1,28
29.3,64.8,1010.1,1,28
29,67,1010.4,1,16
28.8,69.6,1009.2,1,6
29.8,71.3,1006,1,22
29.4,75.1,1006,1,16
29.8,69.5,1007.7,1,40
28.7,76.7,1008.2,1,5
29.2,75,1007.7,1,55
29.2,75.2,1006.6,1,14
29.3,74.2,1004.1,1,55
28,84.7,1006.8,1,26
28.9,74,1007.4,1,58
27.8,80.8,1006.8,1,20
26.6,86.7,1007.5,1,34
29.3,78,1005.4,1,51
27.2,63.2,1009.2,1,32
26.3,64.8,1009.3,1,52
25,71,1008.9,1,54
27.6,73.8,1009.1,1,44
26.7,62.3,1009.4,1,57
27.6,64.3,1008.9,1,49
28.2,77.3,1003.6,1,44
25.3,93.1,1009.8,1,58
28.9,75.9,1009.8,1,16
27.6,72.8,1009,1,14
26.9,73.7,1010.9,1,43
27,69.3,1012.6,1,21
26.7,62.6,1013.3,1,47
26.2,63.3,1012.2,1,10
26.9,66.5,1011.3,1,43
27.1,67.3,1010.9,1,5
27.8,67,1009.7,1,51
25.5,71.6,1011.6,1,53
26.1,67.9,1012.1,1,13
25.5,66.8,1010.2,1,52
27,75.2,1008.5,1,43
28.3,73.1,1007.5,1,46
28.1,64.8,1007,1,11
29,72.5,1007.7,1,53
27.9,81.3,1007.1,1,22
27.4,69.7,1009.9,1,54
26.7,64,1009.6,1,11
27.7,66.1,1010.7,1,34
28.1,74.6,1010,1,51
27.7,74.5,1008.6,1,46
27.9,69.6,1008.2,1,49
26.9,70.4,1006.7,1,2
28.4,73.5,1007.1,1,25
28.1,72.3,1008.1,1,47
29,66.6,1007.9,1,40
26.5,82.9,1010.4,1,42
28.5,65.7,1012,1,56
28,66.7,1010.9,1,31
28.7,61.4,1010.2,1,51
28.5,69.2,1008.5,1,4
28.8,66.5,1007.9,1,16
28.6,68,1006,1,44
29,71.9,1005.4,1,13
28.2,80.4,1005.8,1,55
28.9,79.3,1004.5,1,57
29.8,76,1004.6,1,35
30.5,66.3,1007.1,1,29
30.5,66.3,1008.8,1,14
30.5,65.8,1008.7,1,54
30.4,65.9,1008,1,19
30.2,68.4,1008,1,38
29.8,68.9,1008.8,1,10
28.8,59.8,1008.6,1,42
25.6,89.6,1009.8,1,36
27.8,76.6,1005,1,55
28.6,73.5,1005,1,14
28,76.4,1003.8,1,51
29.3,65.4,1008.2,1,33
30.7,67.5,1008,1,1
30.8,63.9,1005.9,1,2
30.7,68.4,1005.8,1,52
31.3,66.8,1007,1,49
30.9,64,1005.7,1,2
30.6,63,1006.5,1,34
31,63.2,1006.1,1,29
31.5,64.5,1006.5,1,25
31.1,62.5,1006,1,46
31.4,67.4,1005.6,1,3
28.9,82.2,1007.3,1,40
28,83.8,1007,1,5
27.5,85.5,1007.2,1,25
28.8,78.8,1004.4,1,28
30.3,73.5,1007.6,1,20
30.1,74.1,1004.8,1,40
29,80.5,1005.8,1,9
28.6,78.8,1005.9,1,28
29.9,75.9,1006.6,1,25
30.4,73.3,1005.5,1,25
28.5,74.3,1005.2,1,28
31.1,68.4,1005.5,1,19
29.9,79.7,1006.5,1,5
29.5,76.6,1006.9,1,48
31.4,66.8,1006.5,1,26
29.4,77.7,1005.8,1,2
28.5,69.7,1004.8,1,21
29.4,74,1006.3,1,5
28.5,80.8,1005.8,1,53
27.5,87.7,1002.7,1,55
28.5,79.3,1004.4,1,58
30.2,72.5,1005,1,42
28.8,78,1005.6,1,37
29,81.3,1003.6,1,14
29.9,78.8,1003.8,1,14
28.1,89.5,1004.2,1,18
29.2,81.2,1005.8,1,4
27.8,84.7,1005.9,1,34
29.9,75.8,1005.3,1,52
28.7,81,1007.2,1,13
30.6,75.2,1004.4,1,1
29,81.1,1004.6,1,35
28.5,85.3,1002.7,1,53
27.4,89.5,1004.5,1,9
27.9,83.8,1006.5,1,23
25.7,94.3,1004.5,1,4
26.9,89.1,1004.7,1,52
28.2,82.4,1005,1,24
28.6,81.7,1006.5,1,24
27.6,84.5,1004,1,16
28.2,83,1005.6,1,34
28.5,78.2,1005.8,1,56
28.6,79.9,1005,1,18
25.8,89.7,1002.2,1,18
28.6,82.5,1006.9,1,32
28.6,83.6,1005,1,32
28.2,85.5,1005,1,37
27.1,91.7,1003.1,1,6
26.7,83.8,1004.6,1,6
28.8,81.5,1006.6,1,24
28.7,82.7,1006.7,1,14
28.3,83.6,1005.9,1,21
29,81.2,1005.6,1,3
26.8,76.8,962,1,5
28.5,82,1005.1,1,36
25.8,92,1005.2,1,4
27.5,86,966.5,1,15
27.2,87.1,999.6,1,50
28.6,80.2,1002.6,1,14
28.4,77.8,1007.3,1,53
29,70.8,1006.5,1,40
29,76.4,1007.3,1,30
29.3,70.6,1006.9,1,19
29.3,69.8,1006.8,1,24
29.3,71,1003.5,1,13
29.3,75.9,1003.3,1,32
29.4,74.8,1001.7,1,48
28.7,77,1003.9,1,32
28.8,77.6,1008.1,1,53
28.9,75.7,1006.8,1,39
26.6,85.8,1007.1,1,17
27.5,84.5,1001,1,37
26.9,87.2,995.4,1,39
27,84.9,1004.2,1,34
27.5,78.6,1009.1,1,44
26.7,72.3,966.7,1,50
28.2,75,1007.6,1,18
28.5,77.2,1007.6,1,18
28.5,76.6,1007.4,1,43
28.5,74.2,1006.6,1,10
27,81.8,1006.6,1,53
27.8,80.5,1005.3,1,41
28.2,76.8,1007.1,1,8
29,72.9,1009.5,1,5
28.3,68,1007.7,1,36
29.4,71,1007.5,1,38
28.7,71.1,1006.2,1,31
28.6,73.8,1007.6,1,6
28.2,73.8,1006.5,1,53
26.8,80.9,1003.5,1,35
27.1,82.5,1003.8,1,4
28,74.8,1006.2,1,29
28.8,74.3,1006,1,9
27.5,70.9,1006.3,1,3
26.3,82.2,1004.5,1,32
27,64.3,1004.8,1,40
25.2,72,1011,1,36
27.3,74.8,1008.9,1,1
26.2,86.5,1008.8,1,57
25.9,86,1010.1,1,17
26,68.5,1011.4,1,21
26.3,71.9,1009.3,1,1
25.4,71.9,1007.7,1,12
26.2,85.4,1004.5,1,45
27,73,1008.5,1,45
27,71.8,1009.2,1,24
27.3,71.9,1008.1,1,41
28,63,1007.8,1,24
26.3,70.4,1007.1,1,6
25.9,64.7,1008.8,1,37
26.5,66.8,1009,1,20
28,69.5,1009,1,21
26.9,70.8,1008.6,1,49
26.3,76.1,1008.5,1,23
28,65.8,1009.7,1,39
28.7,68.2,1009.5,1,48
27.2,70,1007.8,1,58
27,59,1010.5,1,19
25.6,82.6,1005.6,1,11
26.8,80.4,1008,1,22
28.6,73.7,1007.4,1,8
29.2,63.3,1012,1,46
27.7,60,1012.9,1,36
25.9,58.8,1012.7,1,10
26.7,63.7,1012.8,1,50
26.9,64.3,1012.4,1,56
25.8,65.8,1009.9,1,48
27.2,65.4,1009.6,1,13
27.4,63.5,1008.3,1,17
28.5,66.5,1009.8,1,31
28.7,63.3,1008.6,1,56
28.3,64.9,1007.5,1,7
30.4,68,1008.1,1,37
30,66.1,1007.1,1,50
29.8,63,1008.5,1,2
29.2,64.4,1007.1,1,30
30,69.1,1006.5,1,57
28.1,75,1007.3,1,39
27.8,65.8,1006.8,1,41
26.9,88.4,1006.5,1,34
29.2,78.3,1005.4,1,21
30.8,68.2,1008.7,1,48
30.6,72.4,1004.9,1,44
31.3,65.6,1007.1,1,25
29.5,69,1006.2,1,31
29.3,61.8,1007.5,1,40
31.1,67.8,1005.6,1,10
31.7,59.7,1007.6,1,16
30.5,70,1003.6,1,38
31.3,69.9,1003.9,1,44
30.8,70.4,1005.8,1,5
30.1,71.8,1008.3,1,56
30.8,75.7,1006.7,1,18
29.2,84.2,1006.9,1,28
30.2,77.2,1006.8,1,46
29.8,79.6,1008.1,1,54
30.2,77.8,1006.9,1,4
29.3,81,1007.1,1,35
29.8,77.4,1002.3,1,10
30.7,75.4,1000.9,1,46
28.5,84.5,1005.1,1,48
29.6,74.5,1005.7,1,31
29.2,80.3,1006.1,1,8
29.1,84.1,1003.8,1,34
26.8,92.3,1003.6,1,19
28.8,82.6,1005.5,1,42
30.1,79,1006.3,1,50
30.8,69.3,1007.5,1,9
30,80.4,1006,1,9
30,75.1,1005.6,1,2
28.9,78.2,1005.2,1,21
28.6,84.4,1005.5,1,28
28.7,85.6,1006.5,1,43
29.6,81,1008.3,1,41
31.1,71.1,1007.3,1,8
29.6,68,1008,1,3
31,71,1007,1,50
30.4,73.4,1004.8,1,33
26.8,90,1001,1,15
26.7,90.2,1001.3,1,28
29.3,78.6,1006,1,12
29.7,77,1005.9,1,57
28.6,83.9,1005.5,1,23
29.7,83.4,998.4,1,9
26.6,92.6,1003.7,1,37
26.7,93.2,1005.5,1,48
27,93.4,1003.9,1,15
29,85,1008.6,1,56
29.5,82.2,1005.2,1,41
29.9,84.7,1005.1,1,18
29.9,81.7,1005.2,1,50
29.9,80.6,1005.4,1,31
29.8,80,1006.6,1,26
27.8,79.4,1004.8,1,3
29.5,77.2,1006.8,1,15
28.5,84.5,1005.5,1,38
29.3,80.5,1005,1,15
26.5,85.2,1000.3,1,6
28.2,85,1000.4,1,3
27.2,91,1003,1,2
26.4,89.5,1001.8,1,51
28.1,88.4,1005.8,1,57
27.9,89.7,1008.2,1,40
29.6,80.2,1006.6,1,58
26.8,83.3,1005.6,1,9
28.5,83.8,1007.3,1,28
29.2,82.4,1006.9,1,27
30.3,75,1006.8,1,7
27.3,83.6,1004.7,1,10
29.4,80.3,1004.8,1,30
28.3,83.2,1006,1,56
28.9,84.9,1006.2,1,4
29.4,85,1004.1,1,55
27.4,92.6,1006.8,1,45
26.1,83.4,1007.4,1,19
28.8,82,1008,1,19
29.9,75.5,1007.6,1,16
29.1,80.3,1007.4,1,34
29.7,73.8,1007.3,1,56
29.4,75.9,1009.2,1,51
28.5,84.2,1008.8,1,25
27.7,84.5,1009.8,1,11
27.2,88.9,1009,1,6
29,78,1008.1,1,33
29.6,70,1008,1,51
29.8,64.8,1008.4,1,39
30,74.9,1006.3,1,58
30.3,73.9,1008.1,1,11
29.2,75.2,1008.5,1,24
30,71.5,1009.7,1,45
29.4,74.3,1009.9,1,42
29.2,72.1,1010.5,1,55
28.9,66.3,1010.4,1,45
28.4,65.6,1009,1,44
28.1,70.9,1007.9,1,20
28.2,79,1008,1,20
27.3,83.8,1008.3,1,39
28.3,72.3,1008.4,1,24
28.5,66.2,1008.9,1,3
27.5,78.1,1010,1,3
29.7,73.5,1007.6,1,21
29.4,74.9,1008.3,1,34
28.5,75.1,1008,1,37
29.2,70.8,1008.5,1,3
27,86.3,1009.9,1,11
28.8,65.5,1010.1,1,52
28.3,78.5,1009.2,1,33
26.2,63,1012.8,2,5
27.8,65,1011.1,2,23
25.8,77.1,1012,2,5
26.2,75.5,1010.2,2,24
27.1,77.3,1011.8,2,53
25.7,70.8,1012.8,2,14
27,64.8,1011.7,2,42
27.5,67.4,1011.5,2,54
28.1,58.7,1012.4,2,26
26.8,61.7,1013.4,2,10
27.9,67.7,1010.3,2,29
27.5,83.8,1009.8,2,35
28.7,61.1,1014.1,2,46
28.8,60.9,1011.2,2,1
28.6,61.5,1010.2,2,41
29,61.2,1010.7,2,38
27.2,67,1013.4,2,51
30.5,62.4,1010,2,26
30.8,67.8,1008.6,2,48
29.6,62.8,1010,2,13
28.5,58.8,1009.8,2,38
31.2,60.1,1008.1,2,48
30.5,66.2,1008.3,2,30
30.8,66.8,1006.8,2,17
29.7,76.9,1046.5,2,43
30.3,60.2,1010.1,2,15
31,59.5,1007.3,2,3
30.4,74.8,1008.9,2,49
30.4,78.2,1008.2,2,11
30.5,70,1007.8,2,51
30.1,71.7,1007.6,2,52
29.2,63.4,1006.1,2,31
30.8,69.5,1007.4,2,23
31.3,63.5,1006.7,2,25
31.4,62.6,1006.6,2,11
29.4,81.5,1005.6,2,33
28,87.1,1006.6,2,10
29.9,76.2,1008.1,2,26
29.8,76.6,1009.5,2,10
28,76.1,1002.7,2,25
25.5,99.3,999.9,2,35
26.6,93.8,1002,2,5
28.5,83.9,1004.9,2,12
29.1,76.2,1005.1,2,20
30.1,73,1007,2,41
28.5,82.4,1009.5,2,33
27.6,81.5,1010.8,2,13
29.7,67,1007.3,2,52
29.3,72.1,1007.5,2,40
29.3,78.5,1000.6,2,31
27.6,91.9,1004.5,2,39
29.1,79.4,1008.2,2,18
30.3,75.6,1008.2,2,29
25.9,92.6,964.5,2,19
27,91.1,1004.1,2,40
28.1,86.3,1007.8,2,2
27.9,79.6,1008.2,2,6
28.3,74.8,1010.2,2,25
28.4,88.3,1007.6,2,55
27.5,92.6,1007.9,2,34
27.3,93,1007,2,13
28.3,85.7,1009.3,2,56
28.6,81.1,1006.1,2,43
29,85.6,1003.1,2,14
28.7,89.8,1003.9,2,34
26.2,94,1008.3,2,48
26.9,92.5,1012.6,2,24
28.8,82.3,1008.5,2,8
29.3,76.8,1010,2,10
28.2,75.8,1003.5,2,37
28,94.3,995.9,2,19
27.9,80.7,1008.3,2,15
29.2,75,1010.8,2,4
29.2,68,1011.7,2,9
28.1,77,1011,2,3
29.6,70.4,1009.7,2,22
29.5,69.6,1010.8,2,52
29,68.5,1010.8,2,15
28.5,74.2,1010.1,2,1
28.6,63.7,1009.6,2,54
29,69.3,1008.5,2,48
28.3,68.1,1010.6,2,51
28.6,75.1,1012.8,2,51
28.7,65.2,1012,2,28
28.6,77,1011.1,2,33
27.4,75,1009,2,55
28.6,72.6,1008.7,2,52
26.2,79.8,1010.7,2,30
26.5,88,1011.4,2,7
26.7,75,1014.8,2,27
27.8,76.2,1013.8,2,10
27.5,71.9,1012.5,2,35
27.6,70.3,1012.5,2,54
27.9,70.4,1009.6,2,16
28.2,69.1,1008.7,2,19
27.7,72.1,1012.1,2,14
27.4,70.3,1013.6,2,43
27.3,77.4,1012.4,2,12
28.5,70.5,1011.5,2,20
28,83.4,1008.7,2,6
25.5,79.1,1011.9,2,55
27.6,67.1,1012,2,30
26.4,67.6,1011.5,2,34
27.4,67,1013.4,2,3
27.4,71.2,1014.1,2,33
26.3,76.4,1015.4,2,58
27.3,70.4,1014.1,2,13
25.7,79.7,1011.5,2,41
28.7,80.6,1010.4,2,37
29.1,71,1011.7,2,7
29.1,63.5,1011.4,2,12
29.5,67.4,1009.9,2,4
29.3,60.1,1010.2,2,8
29.7,68.2,1010.9,2,25
29.8,61.3,1011.5,2,39
30.3,62,1010.6,2,41
29.4,54.6,1009,2,48
32,66.3,1009.6,2,53
31,60.8,1009.7,2,19
31,60,1008.7,2,51
31.2,60,1008.1,2,35
30.5,75.6,1008,2,56
32,65.4,1008.7,2,41
31.7,60.6,1008.2,2,23
31.6,59.3,1008.9,2,52
31.5,59.8,1007.5,2,12
31.2,62.3,1007.5,2,21
29.4,82.2,1006.3,2,42
30.3,75.4,1007.4,2,40
30.2,77.8,1009.2,2,50
29.9,85.1,1008,2,44
29.6,85.6,1007.8,2,2
31.1,73.4,1008.4,2,5
29.6,85.2,1008.6,2,19
28.6,82.6,1008.7,2,3
30.2,73.2,1007.6,2,58
30.7,72.5,1006.9,2,46
29.4,79.6,1007,2,49
28.4,88.8,1006.9,2,53
30.2,74.6,1007.8,2,47
27.6,90.7,1008.4,2,23
25.5,100,1003.4,2,27
27.4,89.9,1006,2,39
30.2,81.1,1007,2,21
30.3,78.7,1008.1,2,5
28.5,81.9,1008.1,2,47
28.3,81.7,1006,2,30
28.5,86.1,1005.6,2,55
27.7,95.1,1000.8,2,27
28.8,87.6,1006.1,2,9
27,80,1003.8,2,36
27,98.1,1005,2,19
28,91.4,1002.6,2,54
28.7,95.4,1004.4,2,38
27.7,95.2,1000.9,2,10
27.6,96.4,1005.8,2,37
27.8,94.9,1007.2,2,12
29.1,87.8,1006.3,2,34
27.3,96.2,1006.6,2,47
28.2,91,1007.4,2,27
30.1,77.9,1005.8,2,15
28.5,89,1003.8,2,41
28.8,88.7,1005.8,2,51
28.1,90.8,1006.6,2,56
28.5,92.4,1003.1,2,50
27.4,93.7,1006.8,2,49
28.8,87.5,1006.5,2,1
28.4,84.2,1006.9,2,45
28.6,89.7,1007,2,16
27.8,89.4,1005,2,31
27.3,95.3,1000.9,2,3
28.8,90.6,1006.3,2,46
30.3,76.7,1007.4,2,44
30,69.2,1008.7,2,32
29.6,69.7,1009.4,2,34
25.7,96,1007.3,2,6
28.1,84.1,1009.5,2,48
27.2,80.9,1010.6,2,51
28.2,72.2,1010.2,2,2
29,79.7,1006.9,2,42
28.9,79.8,1008.5,2,53
25.7,94.1,1006.3,2,32
28.7,88.2,1006.7,2,31
26.9,84.6,1011.6,2,40
28.5,74.3,1009.6,2,2
28.4,78.8,1005.5,2,23
27.9,83,1006.5,2,33
26.1,93,1010.7,2,34
26,91.7,1011.9,2,56
28.3,64.9,1008.3,2,14
28.8,71.8,1011.1,2,58
27.5,66.2,1008.6,2,17
26.1,76.5,1007.5,2,50
27.5,79.4,1007.2,2,19
26.9,82.5,1009.1,2,52
26.3,71.4,970.1,2,43
26.6,76.4,1013.7,2,9
25.5,74.4,1012.2,2,41
26.4,74.7,1010,2,47
26.2,81.3,1010.3,2,30
26.5,71.5,1006.4,2,6
26.2,68.2,1010.1,2,5
25.5,63.3,1015.6,2,47
24.3,60,1018.4,2,34
25.9,73,1013.6,2,44
24.6,86.1,1011.9,2,3
27.8,76.1,1012.1,2,48
28.3,69.5,1012,2,22
28,75,1010.3,2,34
27.7,72.6,1010.6,2,26
26.9,77.9,1008.6,2,36
27.6,69.9,1008.5,2,34
27.3,67.9,1008.5,2,10
27.8,62.6,1009.5,2,27
28.2,66.8,1008.8,2,2
29.4,73,1009.1,2,7
27.9,65.3,1011.4,2,24
27.4,64.5,1012.2,2,48
27.5,69.5,1009.4,2,53
30.3,68.4,1010.5,2,18
30,61.8,1011.5,2,17
28.3,64.8,1013,2,21
29.2,63.9,1010.7,2,3
28.3,66.6,1011.1,2,48
27.1,63.3,1012.6,2,21
29.3,61.9,1009.7,2,49
30.6,68.7,1008.7,2,24
30.3,68.6,1007.5,2,13
29.8,80,1008,2,6
30.7,76.3,1008.1,2,23
30,76.4,1008.4,2,9
30.7,67,1008.9,2,27
30.3,70.3,1007.4,2,44
30.2,77.8,1008.8,2,38
31.4,66.6,1009.1,2,34
31.2,62.3,1009.9,2,33
30,60,1009.6,2,52
31.2,59,1008.7,2,15
31.4,63.6,1008.3,2,16
31,63.3,1007.2,2,13
30.7,71,1005.8,2,26
30.2,83.3,1006.3,2,11
29.9,83.8,1004.4,2,8
29.2,89.8,1006.3,2,33
28.5,95,1006.3,2,47
29.3,87.4,1006.2,2,17
30,80.8,1007.9,2,21
30.4,84.9,1006.8,2,32
30.2,80.5,1006.5,2,28
30.8,79,1008,2,4
28.4,87.6,1006.8,2,6
27.8,95.3,1008.1,2,3
31.2,72.5,1008.8,2,52
29.8,75.8,1007.7,2,50
30.6,73.8,1006.4,2,34
29.5,86.5,1006.3,2,24
28.5,90,1007.9,2,32
29.7,79.4,1007,2,28
28.8,89.1,1008,2,57
28.8,85.8,1007,2,42
28.6,86,1006.6,2,29
28.1,88,1008,2,53
30.3,74.8,1008.6,2,38
29,80.8,1008.5,2,21
28.5,86.9,1008.3,2,29
27.9,90,1006.8,2,36
28,89.5,1007,2,51
29,81.9,1008.6,2,46
27.8,90.7,1008.1,2,14
27.7,90.8,1006.8,2,8
28.1,86.3,1004.3,2,56
27.6,96.8,1004,2,29
29,92.3,1003.5,2,55
29,88.8,1006,2,14
28.2,88.2,1004.5,2,50
28.9,91.4,1007.3,2,8
29.1,90.7,1008,2,19
30.2,76.7,1007.6,2,31
29.9,75.8,1007.9,2,47
30.1,77.7,1006.9,2,54
28.2,77.8,1007.3,2,44
28.1,88.5,1005,2,5
27.3,94.7,1002.5,2,16
26.6,95.5,1004.4,2,6
28.5,84.8,1008.2,2,8
28,91.2,1003.6,2,6
28.5,89.3,1005.3,2,6
29.6,88.8,1007.7,2,16
27.1,94.6,1007.3,2,27
31.2,69.1,1007.7,2,3
28.7,75.7,1006.1,2,37
26,98.8,1001.3,2,17
29.3,87.7,1007.7,2,27
29.4,85.4,968.5,2,17
28.9,89.6,1006.6,2,6
28.7,93,1006.4,2,33
30,79.3,1008.3,2,54
27.5,96,1007.1,2,15
28.6,92.7,1008.4,2,13
27.8,94.6,1007.8,2,57
28,85.8,1008.6,2,37
28.8,85.7,1007.5,2,32
27.2,98.8,1004.1,2,37
27.2,93.8,1004.9,2,11
27.6,98,997.4,2,37
27.8,95.5,1003.9,2,2
28.5,88.4,1004.3,2,41
28.3,88.5,1003.1,2,43
29.2,87.4,1005,2,10
27.3,70.8,1009.4,2,34
28.4,86,1006.5,2,46
28.2,87.5,1008.9,2,21
26.3,98,1007.8,2,54
28.6,85.1,1006.2,2,25
27,97.4,1007.2,2,48
29.5,76.8,1008.1,2,4
27.3,95.2,1006.4,2,47
28.5,83.6,1007.2,2,44
29.2,85.9,1008.2,2,18
28.1,88.1,1007.1,2,12
29.2,83.9,1008.3,2,51
28.8,82.6,1008.7,2,58
27.5,92.4,1009.2,2,8
27.6,76.8,1009.7,2,52
29.5,72.8,1008.3,2,42
28.9,84.3,1007.5,2,52
29.4,81.5,1007.9,2,40
27.5,90.7,1007.5,2,57
26.4,98.4,1007.8,2,51
27.2,96.2,1008.1,2,53
26.5,94.2,1008.2,2,49
26.5,62.8,1009,2,39
26.4,65.3,1007,2,35
25.8,97.8,1008.6,2,50
27.1,78.5,1009,2,22
28.5,83,1007.5,2,37
27.4,89,1009.3,2,41
26.6,78.5,1011.4,2,57
26.2,74.4,1009.8,2,6
26.8,67.2,1008.2,2,39
28.1,81.3,1008.8,2,57
27.6,81.6,1010.1,2,45
28.7,78.9,1010.6,2,12
26.5,60,1011.1,2,10
26.1,68.2,1010.8,2,53
26.6,79.1,1007.4,2,41
27.1,77.9,1009.6,2,32
26.3,79.2,1007.9,2,40
27.4,82.2,1006.8,2,17
28,80,1006.4,2,57
26.3,84.9,1008.2,2,49
27.1,78.4,1008.9,2,10
27.4,76.3,1010.6,2,34
26.5,74.3,1010.5,2,57
25.8,71,1010.2,2,53
26.1,78,1008.1,2,7
27.1,90.7,1010.4,2,49
27.5,67.9,1012.6,2,5
28.9,78.5,1010.2,2,31
28.5,73.8,1010.7,2,20
28.4,71,1010,2,18
28.1,70,1010.7,2,1
28.4,68.6,1010.2,2,30
27.9,79.5,1009.6,2,17
29.9,72.5,1008.4,2,39
29.3,74,1009.4,2,26
29.9,68.6,1009.6,2,56
26.7,85.4,1009.5,2,6
27,63.5,1012.2,2,11
28,70.5,1010.5,2,9
29.1,67.5,1009.9,2,55
29,70.8,1010.3,2,39
29.2,70.1,1008.2,2,18
27.3,65.9,1010.1,2,54
27,57.1,1012.5,2,25
26.8,71.9,1009,2,38
28.3,71.8,1009,2,46
28.8,64.8,1007.9,2,48
28.5,69.2,1010.8,2,25
29.6,74.9,1010.3,2,15
30.5,68.3,1009,2,20
30.8,65.3,1007.6,2,37
30.1,60,1009,2,18
30.1,63.8,1008.5,2,4
30.7,70.3,1007.6,2,18
31.2,64.3,1006.9,2,54
30.8,62.3,1009.2,2,3
30.8,66.9,1008.8,2,15
30.6,65.5,1009,2,28
31.3,63,1009.7,2,15
30.6,68.5,1010.4,2,34
30.2,77.6,1007.9,2,27
30.6,68.3,1008.5,2,31
31,69.2,1008,2,11
31,68.3,1007.1,2,15
30.4,60.6,1005.3,2,26
31.5,63.5,1005.4,2,23
31,67.1,1007.5,2,57
30.6,71,1007,2,14
32,65.9,1007.1,2,45
32,62.9,1007.4,2,49
31.8,67.7,1006,2,8
29.5,77.5,1006.6,2,53
30.5,78.3,1006.7,2,35
27.7,94.6,1002.4,2,31
25.7,100,1005,2,22
25.8,100,1006.5,2,18
28.5,90.6,1004.8,2,56
28.3,88.8,1006.3,2,1
29.8,82.4,1008.1,2,57
27.6,95.9,1008.2,2,22
28.9,87.3,1008.1,2,24
26.7,99.3,1007.9,2,34
27.9,86,1005.1,2,19
28,95.8,1006.5,2,24
28.6,93,1006.6,2,57
28.2,93.1,1004.2,2,26
27,98.5,1003.3,2,17
27.3,98,1003.6,2,15
27.2,93.8,1004.1,2,51
26.8,99.8,1003.5,2,29
25.3,100,1001.6,2,3
26.6,99.6,1004.1,2,6
25.8,100,1004.5,2,50
26.9,99,1006.6,2,37
26.1,99.8,1005.3,2,24
27.5,97.5,1005.1,2,9
28.4,94.3,1005.3,2,3
27.7,83.8,1005,2,26
27.8,93.3,1004.2,2,16
27.9,91.5,1003,2,7
27.4,97.9,1005.8,2,35
26.8,99.8,1002.4,2,13
27.5,94,1004.3,2,43
27.3,97.1,1002.6,2,19
27,97.3,1005.8,2,17
28.2,94.2,1003.9,2,10
27.7,89.6,1006.1,2,27
28.6,91,1005.3,2,54
27.8,77,1008.5,2,29
27.5,96.7,1008.6,2,30
26.9,93.1,1005.4,2,51
27.2,96.5,1006,2,8
26.4,97.4,1005,2,6
28.8,94,1008.3,2,35
27.8,95,1007.4,2,30
27.9,99.3,999.5,2,32
27.8,93.3,1005.4,2,15
29,79,1008.6,2,35
26.3,85.4,1008.9,2,47
29.2,78.6,1008.8,2,8
29.1,86.1,1003.8,2,21
28.8,94,1004.4,2,25
28.7,91.8,1005.8,2,30
26.9,95.3,1007.2,2,41
28.2,81.2,1008.4,2,30
29.3,81.9,1009,2,21
29.6,73.8,1008,2,16
30,75.4,1009.7,2,14
29.2,84.9,1009.8,2,50
28.6,85.3,1009,2,23
29.5,69.8,1009.9,2,25
28.5,82.6,1010,2,16
27.7,68.9,1010.3,2,26
29.3,70.3,1010,2,15
28.6,76.1,1006.8,2,34
26.4,94.3,1000.3,2,6
30,71.8,1010,2,5
29.9,68.8,1009.5,2,42
29.4,70,1009.6,2,58
27.5,79.7,1009.6,2,56
28.5,69.3,1009.9,2,46
28.7,73.5,1007.3,2,14
28.9,68.5,1010.3,2,12
28.1,72.1,1011,2,39
28.4,65.7,1009.8,2,44
28.3,80.9,1010.2,2,25
27.8,76.6,1011.1,2,39
27,69.8,969.6,2,6
27.9,71.1,1012.4,2,14
28.1,70.2,1010.3,2,14
28.1,81.4,1010,2,1
28.8,69.8,1009.7,2,37
28.3,70.3,1010.4,2,21
28.5,76.8,1010.2,2,13
25.7,94.3,1012.3,2,56
27.5,79.2,1011.9,2,45
27.5,72.6,1012.2,2,35
27.3,81,1009,2,9
25.2,92.8,1008,2,25
25.8,86.7,1006.9,2,37
24.8,85.4,1010.5,2,9
27.6,68.3,1015.2,2,22
27.4,69.2,1013.8,2,45
27.5,65.4,1013,2,50
27.8,69.5,1012.2,2,21
26.2,68.4,1010.7,2,55
27.4,63.2,1010.5,2,21
27,65,1011.5,2,12
27.6,66.8,1010.3,2,6
27.5,67.5,1009.2,2,21
27,71.7,1012,2,15
25.5,66.1,1014.2,2,53
25.3,67.3,1014.3,2,30
25.8,69.5,1014,2,40
26.5,70,1013.6,2,10
26.6,67.2,1012.3,2,19
27,66.1,1011.6,2,28
27,73,1014.4,2,52
27.3,63.3,1016.2,2,53
26.8,61.5,1014.9,2,56
26.9,66.5,1012.5,2,33
27.1,63.7,1052.5,2,31
27.1,64,1013.1,2,51
26.8,64.3,1010.5,2,6
26.7,67.2,1011.2,2,10
27.3,64,1011.2,2,42
27.3,65.9,1009,2,46
28.1,65.4,1010.3,2,13
28.4,63,1011.2,2,45
27.5,66.2,1010.5,2,52
28.8,67.3,1010.5,2,27
